gid,depth,is_seed,in_deg,in_kzt,in_tx,out_deg,out_kzt,out_tx,pass_through,truncated,seed_payers_direct,seed_sources_2hop,pagerank,betweenness,fast_pass_share,taint_kzt,taint_share,role,role_score,peripheral_reason,evidence,priority_score,why,cluster_id
100000000718427100,2,False,1,6000,1,0,0,0,0,False,0,1,0.000286059725111,0,0,103.110062182,0.0171850103637,peripheral,0.9,one_off_recipient,Single inflow of 6K KZT; 0 further outgoing transfers observed.,0.325487973981,"Single inflow of 6K KZT; 0 further outgoing transfers observed. Priority drivers: 1 seeds within 2 hops, high case-money inflow (103 KZT).",1
100000000723383100,2,False,1,6800,1,2,75000,2,11.0294117647,False,0,1,0.000386796361836,0.000238965102773,0,6205.86270347,0.0827448360463,peripheral,0.6,other,"Limited role evidence: 1 payers, 2 recipients, 7K KZT received in observed graph.",0.631194401832,"Limited role evidence: 1 payers, 2 recipients, 7K KZT received in observed graph. Priority drivers: high case-money inflow (6K KZT), 1 seeds within 2 hops.",20
100000000724540100,2,False,1,50000,1,1,100000,1,2,False,0,1,0.00030794222783,1.98146851387e-05,0,6362.44108438,0.0636244108438,peripheral,0.6,other,"Limited role evidence: 1 payers, 1 recipients, 50K KZT received in observed graph.",0.579920855388,"Limited role evidence: 1 payers, 1 recipients, 50K KZT received in observed graph. Priority drivers: high case-money inflow (6K KZT), 1 seeds within 2 hops.",17
100000000733373100,2,False,1,10710,1,0,0,0,0,False,0,1,0.000304116474608,0,0,6361.40958322,0.59396914876,peripheral,0.9,one_off_recipient,Single inflow of 11K KZT; 0 further outgoing transfers observed.,0.501213888543,"Single inflow of 11K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (6K KZT), 1 seeds within 2 hops.",4
100000000733451100,3,False,1,70000,2,1,300000,1,4.28571428571,False,0,0,0.000537367452191,2.4570209572e-05,0,20532.3940253,0.0684413134177,peripheral,0.6,other,"Limited role evidence: 1 payers, 1 recipients, 70K KZT received in observed graph.",0.582270317085,"Limited role evidence: 1 payers, 1 recipients, 70K KZT received in observed graph. Priority drivers: high case-money inflow (21K KZT), strong bridge position.",12
100000000733940100,4,False,1,752000,2,0,0,0,0,True,0,0,0.000408735599265,0,0,258.891045421,0.000344270007209,peripheral,0.9,cut_off_hop4,Outgoing transfers not observed: graph cut off at hop 4.,0.25599366106,"Outgoing transfers not observed: graph cut off at hop 4. Priority drivers: high case-money inflow (259 KZT), high weighted network importance.",30
100000000737152100,4,False,1,35000,1,0,0,0,0,True,0,0,0.000342564695092,0,0,75.0427523131,0.00214407863752,peripheral,0.9,cut_off_hop4,Outgoing transfers not observed: graph cut off at hop 4.,0.214829710095,"Outgoing transfers not observed: graph cut off at hop 4. Priority drivers: high weighted network importance, high case-money inflow (75 KZT).",0
100000000749118100,3,False,1,10330,1,1,16500,1,1.59728944821,False,0,0,0.000284615010315,1.92202445845e-05,0,8.74375185584,0.000529924354899,peripheral,0.6,other,"Limited role evidence: 1 payers, 1 recipients, 10K KZT received in observed graph.",0.23441178232,"Limited role evidence: 1 payers, 1 recipients, 10K KZT received in observed graph. Priority drivers: strong bridge position, 0 seeds within 2 hops.",0
100000000764836100,3,False,1,251716,1,2,50000,2,0.198636558661,False,0,0,0.00033484763231,3.84404891691e-05,0.5,1674.28985558,0.00665150350229,peripheral,0.6,other,"Limited role evidence: 1 payers, 2 recipients, 252K KZT received in observed graph.",0.480517895067,"Limited role evidence: 1 payers, 2 recipients, 252K KZT received in observed graph. Priority drivers: high case-money inflow (2K KZT), strong bridge position.",3
100000000765628100,2,False,1,5000,1,0,0,0,0,False,0,1,0.00031369607776,0,0,5000,1,peripheral,0.9,one_off_recipient,Single inflow of 5K KZT; 0 further outgoing transfers observed.,0.5071566446,"Single inflow of 5K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (5K KZT), 1 seeds within 2 hops.",4
100000000769919100,2,False,1,250000,1,0,0,0,0,False,0,1,0.000730685919147,0,0,200000,0.8,peripheral,0.9,one_off_recipient,Single inflow of 250K KZT; 0 further outgoing transfers observed.,0.673622916004,"Single inflow of 250K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (200K KZT), 1 seeds within 2 hops.",60
100000000782285100,3,False,1,6151,1,0,0,0,0,False,0,0,0.00031914036536,0,0,131.622995497,0.0213986336363,peripheral,0.9,one_off_recipient,Single inflow of 6K KZT; 0 further outgoing transfers observed.,0.314293480013,"Single inflow of 6K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (132 KZT), high weighted network importance.",0
100000000783406100,3,False,1,6066,1,0,0,0,0,False,0,0,0.000288618202217,0,0,19.4472447301,0.00320594209201,peripheral,0.9,one_off_recipient,Single inflow of 6K KZT; 0 further outgoing transfers observed.,0.206529200123,"Single inflow of 6K KZT; 0 further outgoing transfers observed. Priority drivers: 0 seeds within 2 hops, strong bridge position.",33
100000000785800100,2,False,1,19000,1,1,19000,1,1,False,0,1,0.000358052205173,0,1,19000,1,transit,1,,Pass-through hypothesis: forwards 100% of 19K KZT received; 100% forwarded within 2 days.,0.670236927088,"Pass-through hypothesis: forwards 100% of 19K KZT received; 100% forwarded within 2 days. Priority drivers: high case-money inflow (19K KZT), 1 seeds within 2 hops.",55
100000000790311100,2,False,1,46300,1,0,0,0,0,False,0,1,0.000298653511709,0,0,1283.45045486,0.0277203122,peripheral,0.9,one_off_recipient,Single inflow of 46K KZT; 0 further outgoing transfers observed.,0.458232559854,"Single inflow of 46K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (1K KZT), 1 seeds within 2 hops.",15
100000000791285100,3,False,1,1120000,2,3,650000,3,0.580357142857,False,0,0,0.000562401480138,3.88367828719e-05,0.953846153846,361.444286755,0.000322718113174,peripheral,0.6,other,"Limited role evidence: 1 payers, 3 recipients, 1.1M KZT received in observed graph.",0.482107236803,"Limited role evidence: 1 payers, 3 recipients, 1.1M KZT received in observed graph. Priority drivers: strong bridge position, high weighted network importance.",25
100000000795033100,2,False,1,18200,1,0,0,0,0,False,0,1,0.000529861062882,0,0,2647.03980562,0.145441747562,peripheral,0.9,one_off_recipient,Single inflow of 18K KZT; 0 further outgoing transfers observed.,0.540394617429,"Single inflow of 18K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (3K KZT), 1 seeds within 2 hops.",0
100000000795129100,2,False,1,332000,1,0,0,0,0,False,0,1,0.000388844778097,0,0,9203.14365041,0.0277203122,terminal,0.553333333333,,Money stops here in the observed graph: receives 332K KZT from 1 payers; no outgoing transfers were traced.,0.613836026001,"Money stops here in the observed graph: receives 332K KZT from 1 payers; no outgoing transfers were traced. Priority drivers: high case-money inflow (9K KZT), 1 seeds within 2 hops.",15
100000000795374100,3,False,1,50000,1,0,0,0,0,False,0,0,0.000294130078479,0,0,332.575175114,0.00665150350229,peripheral,0.9,one_off_recipient,Single inflow of 50K KZT; 0 further outgoing transfers observed.,0.312807790999,"Single inflow of 50K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (333 KZT), 0 seeds within 2 hops.",3
100000000802149100,3,False,1,104128,1,0,0,0,0,False,0,0,0.000293201341842,0,0,505.016691409,0.00484996054288,peripheral,0.9,one_off_recipient,Single inflow of 104K KZT; 0 further outgoing transfers observed.,0.32382953043,"Single inflow of 104K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (505 KZT), 0 seeds within 2 hops.",0
100000000803368100,4,False,1,139503,1,0,0,0,0,True,0,0,0.000545130725512,0,0,154.243126694,0.00110566171834,peripheral,0.9,cut_off_hop4,Outgoing transfers not observed: graph cut off at hop 4.,0.25594528979,"Outgoing transfers not observed: graph cut off at hop 4. Priority drivers: high weighted network importance, high case-money inflow (154 KZT).",14
100000000806727100,2,False,1,45000,1,1,5000,1,0.111111111111,False,0,2,0.000343872787809,0,0,25898.735075,0.575527446112,peripheral,0.6,other,"Limited role evidence: 1 payers, 1 recipients, 45K KZT received in observed graph.",0.618825177016,"Limited role evidence: 1 payers, 1 recipients, 45K KZT received in observed graph. Priority drivers: high case-money inflow (26K KZT), 2 seeds within 2 hops.",3
100000000810551100,1,False,1,100000,1,1,7100,1,0.071,False,1,2,0.000303898881628,7.76955820606e-05,0,100000,1,peripheral,0.6,other,"Limited role evidence: 1 payers, 1 recipients, 100K KZT received in observed graph.",0.718020831894,"Limited role evidence: 1 payers, 1 recipients, 100K KZT received in observed graph. Priority drivers: high case-money inflow (100K KZT), 2 seeds within 2 hops.",2
100000000817146100,1,False,1,70020,1,0,0,0,0,False,1,2,0.000585649286806,0,0,70020,1,peripheral,0.9,one_off_recipient,Single inflow of 70K KZT; 0 further outgoing transfers observed.,0.691312980546,"Single inflow of 70K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (70K KZT), 2 seeds within 2 hops.",4
100000000821507100,2,False,1,400000,1,0,0,0,0,False,0,1,0.000333553352151,0,0,660.007428595,0.00165001857149,terminal,0.666666666667,,Money stops here in the observed graph: receives 400K KZT from 1 payers; no outgoing transfers were traced.,0.534507142824,"Money stops here in the observed graph: receives 400K KZT from 1 payers; no outgoing transfers were traced. Priority drivers: 1 seeds within 2 hops, high case-money inflow (660 KZT).",29
100000000831684100,2,False,1,15000,2,1,50000,3,3.33333333333,False,0,1,0.00198968865863,0,0.9,12669.8253479,0.253396506957,peripheral,0.6,other,"Limited role evidence: 1 payers, 1 recipients, 15K KZT received in observed graph.",0.606594155829,"Limited role evidence: 1 payers, 1 recipients, 15K KZT received in observed graph. Priority drivers: high case-money inflow (13K KZT), 1 seeds within 2 hops.",10
100000000838385100,3,False,1,436900,8,2,177500,6,0.406271458,False,0,0,0.00192785756982,2.17961536526e-05,0.69014084507,34734.0584316,0.0795011637253,peripheral,0.6,other,"Limited role evidence: 1 payers, 2 recipients, 437K KZT received in observed graph.",0.621934758673,"Limited role evidence: 1 payers, 2 recipients, 437K KZT received in observed graph. Priority drivers: high case-money inflow (35K KZT), high weighted network importance.",27
100000000850297100,2,False,1,17520,1,1,17520,1,1,False,0,1,0.000292324483406,0,1,408.470376784,0.0233145192228,transit,1,,Pass-through hypothesis: forwards 100% of 18K KZT received; 100% forwarded within 2 days.,0.51292664612,"Pass-through hypothesis: forwards 100% of 18K KZT received; 100% forwarded within 2 days. Priority drivers: 1 seeds within 2 hops, high case-money inflow (408 KZT).",7
100000000860514100,3,False,1,12000,1,1,50000,1,4.16666666667,False,0,0,0.000304597272352,2.00128319901e-05,0,229.58877788,0.0045917755576,peripheral,0.6,other,"Limited role evidence: 1 payers, 1 recipients, 12K KZT received in observed graph.",0.393864219541,"Limited role evidence: 1 payers, 1 recipients, 12K KZT received in observed graph. Priority drivers: strong bridge position, high case-money inflow (230 KZT).",24
100000000861294100,2,False,1,150000,1,0,0,0,0,False,0,1,0.000312275575275,0,0,36000.9600256,0.240006400171,peripheral,0.9,one_off_recipient,Single inflow of 150K KZT; 0 further outgoing transfers observed.,0.569348277752,"Single inflow of 150K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (36K KZT), 1 seeds within 2 hops.",6
100000000870121100,3,False,1,12000,1,0,0,0,0,False,0,0,0.000313923280946,0,0,95.8953895387,0.00799128246156,peripheral,0.9,one_off_recipient,Single inflow of 12K KZT; 0 further outgoing transfers observed.,0.297087128175,"Single inflow of 12K KZT; 0 further outgoing transfers observed. Priority drivers: high weighted network importance, high case-money inflow (96 KZT).",12
100000000878006100,3,False,1,47003,1,0,0,0,0,False,0,0,0.000285547995895,0,0,56.185476736,0.0011953593757,peripheral,0.9,one_off_recipient,Single inflow of 47K KZT; 0 further outgoing transfers observed.,0.210986267166,"Single inflow of 47K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (56 KZT), 0 seeds within 2 hops.",5
100000000896111100,3,False,1,287100,1,0,0,0,0,False,0,0,0.000384631722905,0,0,8722.2547804,0.0303805460829,peripheral,0.9,one_off_recipient,Single inflow of 287K KZT; 0 further outgoing transfers observed.,0.453464534645,"Single inflow of 287K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (9K KZT), high weighted network importance.",22
100000000907277100,1,False,1,17534,1,0,0,0,0,False,1,1,0.000287689758192,0,0,17534,1,peripheral,0.9,one_off_recipient,Single inflow of 18K KZT; 0 further outgoing transfers observed.,0.485700531163,"Single inflow of 18K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (18K KZT), 1 seeds within 2 hops.",1
100000000910216100,2,False,1,71000,3,1,52010,1,0.732535211268,False,0,1,0.000321455548223,0.000480161845848,0,2766.65000087,0.0389669014207,peripheral,0.6,other,"Limited role evidence: 1 payers, 1 recipients, 71K KZT received in observed graph.",0.596021578193,"Limited role evidence: 1 payers, 1 recipients, 71K KZT received in observed graph. Priority drivers: high case-money inflow (3K KZT), 1 seeds within 2 hops.",2
100000000912487100,2,False,1,10000,1,0,0,0,0,False,0,1,0.000290101542466,0,0,1489.77435931,0.148977435931,peripheral,0.9,one_off_recipient,Single inflow of 10K KZT; 0 further outgoing transfers observed.,0.436189080992,"Single inflow of 10K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (1K KZT), 1 seeds within 2 hops.",2
100000000913911100,2,False,2,467000,2,1,600000,1,1.28479657388,False,0,1,0.000456622841616,1.94183914359e-05,0,9722.65172323,0.0162044195387,peripheral,0.6,other,"Limited role evidence: 2 payers, 1 recipients, 467K KZT received in observed graph.",0.633094701734,"Limited role evidence: 2 payers, 1 recipients, 467K KZT received in observed graph. Priority drivers: high case-money inflow (10K KZT), 1 seeds within 2 hops.",2
100000000917179100,2,False,1,94465,2,0,0,0,0,False,0,1,0.000423415085781,0,0,3309.99664363,0.0350393970638,peripheral,0.9,one_off_recipient,Single inflow of 94K KZT; 0 further outgoing transfers observed.,0.531756890603,"Single inflow of 94K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (3K KZT), 1 seeds within 2 hops.",14
100000000922570100,1,False,1,47101,1,1,50000,1,1.06154858708,False,1,1,0.000291802945434,1.98146851387e-07,0,47101,0.94202,transit,0.846128532303,,Pass-through hypothesis: forwards 106% of 47K KZT received; 0% forwarded within 2 days.,0.702991187215,"Pass-through hypothesis: forwards 106% of 47K KZT received; 0% forwarded within 2 days. Priority drivers: high case-money inflow (47K KZT), 1 seeds within 2 hops.",10
100000000926078100,4,False,1,250000,1,0,0,0,0,True,0,0,0.000513417181285,0,0,1484.83909072,0.00593935636288,peripheral,0.9,cut_off_hop4,Outgoing transfers not observed: graph cut off at hop 4.,0.299527804267,"Outgoing transfers not observed: graph cut off at hop 4. Priority drivers: high case-money inflow (1K KZT), high weighted network importance.",3
